100484765	雷鬼	2
100484765	韩语	1
10049621	90后	4
10049621	伤感	2
10049621	华语	9
10049621	古风	1
10049621	另类/独立	1
10049621	吉他	1
10049621	夜晚	6
10049621	孤独	7
10049621	学习	1
10049621	工作	17
10049621	快乐	1
10049621	怀旧	4
10049621	思念	1
10049621	摇滚	2
10049621	校园	1
10049621	欧美	1
10049621	民谣	3
10049621	治愈	3
10049621	流行	9
10049621	浪漫	1
10049621	清新	1
10049621	游戏	1
10049621	英伦	1
10049621	运动	2
10049621	雷鬼	1
10049621	韩语	1
10049621	驾车	3
100513922	R&B/Soul	1
100513922	世界音乐	1
100513922	伤感	1
100513922	华语	18
100513922	另类/独立	2
100513922	吉他	1
100513922	器乐	1
100513922	夜晚	7
100513922	孤独	8
100513922	学习	5
100513922	工作	21
100513922	快乐	1
100513922	思念	1
100513922	感动	2
100513922	摇滚	1
100513922	放松	1
100513922	日语	3
100513922	朋克	1
100513922	校园	1
100513922	欧美	7
100513922	民族	1
100513922	民谣	7
100513922	治愈	5
100513922	流行	13
100513922	游戏	1
100513922	电子	1
100513922	翻唱	1
100513922	英伦	1
100513922	说唱	1
100513922	运动	3
100513922	雷鬼	6
100513922	韩语	3
100513922	驾车	5
100514886	华语	10
100514886	古风	7
100514886	夜晚	2
100514886	孤独	4
100514886	学习	3
100514886	工作	7
100514886	日语	1
100514886	治愈	3
100514886	流行	4
100514886	韩语	1
100867966	00后	1
100867966	Bossa Nova	1
100867966	New Age	1
100867966	R&B/Soul	1
100867966	世界音乐	2
100867966	兴奋	6
100867966	华语	2
100867966	器乐	3
100867966	夜晚	3
100867966	孤独	1
100867966	学习	9
100867966	安静	1
100867966	工作	26
100867966	怀旧	2
100867966	感动	1
100867966	摇滚	8
100867966	放松	1
100867966	日语	2
100867966	欧美	9
100867966	治愈	1
100867966	流行	6
100867966	清新	1
100867966	游戏	10
100867966	电子	12
100867966	经典	1
100867966	舞曲	2
100867966	英伦	1
100867966	轻音乐	10
100867966	运动	4
100867966	金属	2
100867966	雷鬼	9
100867966	韩语	2
100867966	驾车	3
100871636	Bossa Nova	1
100871636	New Age	1
100871636	R&B/Soul	6
100871636	世界音乐	2
100871636	伤感	1
100871636	兴奋	2
100871636	华语	3
100871636	器乐	1
100871636	夜晚	1
100871636	孤独	1
100871636	学习	7
100871636	小语种	16
100871636	工作	24
100871636	思念	1
100871636	拉丁	1
100871636	摇滚	9
100871636	放松	3
100871636	旅行	1
100871636	日语	1
100871636	榜单	16
100871636	欧美	22
100871636	民族	1
100871636	流行	9
100871636	游戏	9
100871636	电子	22
100871636	翻唱	1
100871636	舞曲	5
100871636	说唱	2
100871636	轻音乐	3
100871636	运动	3
100871636	酒吧	3
100871636	雷鬼	33
100871636	韩语	7
100871636	驾车	3
100884386	R&B/Soul	4
